縣市,行政區別,鄰里,區域別代碼,總統候選人1,總統候選人1_得票數,總統候選人2,總統候選人2_得票數,總統候選人3,總統候選人3_得票數,總統候選人4,總統候選人4_得票數,總統候選人5,總統候選人5_得票數,總統候選人6,總統候選人6_得票數,總統候選人7,總統候選人7_得票數,總統候選人8,總統候選人8_得票數,總統候選人9,總統候選人9_得票數,總統候選人10,總統候選人10_得票數,總統候選人有效票數A,總統候選人無效票數B,總統候選人投票數C,總統候選人選舉人數G,區域立委候選人1＿候選人名稱,區域立委候選人1＿黨籍,區域立委候選人1_得票數,區域立委候選人2＿候選人名稱,區域立委候選人2＿黨籍,區域立委候選人2_得票數,區域立委候選人3＿候選人名稱,區域立委候選人3＿黨籍,區域立委候選人3_得票數,區域立委候選人4＿候選人名稱,區域立委候選人4＿黨籍,區域立委候選人4_得票數,區域立委候選人5＿候選人名稱,區域立委候選人5＿黨籍,區域立委候選人5_得票數,區域立委候選人6＿候選人名稱,區域立委候選人6＿黨籍,區域立委候選人6_得票數,區域立委候選人7＿候選人名稱,區域立委候選人7＿黨籍,區域立委候選人7_得票數,區域立委候選人8＿候選人名稱,區域立委候選人8＿黨籍,區域立委候選人8_得票數,區域立委候選人9＿候選人名稱,區域立委候選人9＿黨籍,區域立委候選人9_得票數,區域立委候選人10＿候選人名稱,區域立委候選人10＿黨籍,區域立委候選人10_得票數,區域立委候選人11＿候選人名稱,區域立委候選人11＿黨籍,區域立委候選人11_得票數,區域立委候選人12＿候選人名稱,區域立委候選人12＿黨籍,區域立委候選人12_得票數,區域立委有效票數A,區域立委無效票數B,區域立委投票數C,區域立委選舉人數G,"不分區政黨(1)

民主進步黨","不分區政黨(2)

親民黨","不分區政黨(3)

自由台灣黨","不分區政黨(4)

和平鴿聯盟黨","不分區政黨(5)

軍公教聯盟黨","不分區政黨(6)

民國黨","不分區政黨(7)

信心希望聯盟","不分區政黨(8)

中華統一促進黨","不分區政黨(9)

中國國民黨","不分區政黨(10)

台灣團結聯盟","不分區政黨(11)

時代力量","不分區政黨(12)

大愛憲改聯盟","不分區政黨(13)

綠黨社會民主黨聯盟","不分區政黨(14)

台灣獨立黨","不分區政黨(15)

無黨團結聯盟","不分區政黨(16)

新黨","不分區政黨(17)

健保免費連線","不分區政黨(18)

樹黨",不分區政黨有效票數A,不分區政黨無效票數B,不分區政黨投票數C,不分區政黨選舉人數G
臺北市,北投區,中和里,63000120030,朱立倫/王如玄,1124,蔡英文/陳建仁,1596,宋楚瑜/徐欣瑩,323,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1508,吳思瑤,民主進步黨,1549,黃清原,無黨籍,10,王靜亞,無黨籍,159,吳忠錚,無黨籍,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1184,167,5,5,13,86,73,16,886,77,192,4,91,5,9,219,6,13,0,0,0,0
臺北市,北投區,中央里,63000120022,朱立倫/王如玄,1513,蔡英文/陳建仁,3037,宋楚瑜/徐欣瑩,442,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1926,吳思瑤,民主進步黨,2775,黃清原,無黨籍,13,王靜亞,無黨籍,231,吳忠錚,無黨籍,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,2383,239,10,4,29,109,80,13,1257,119,312,7,159,9,14,191,12,37,0,0,0,0
臺北市,北投區,中庸里,63000120028,朱立倫/王如玄,773,蔡英文/陳建仁,1556,宋楚瑜/徐欣瑩,250,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,984,吳思瑤,民主進步黨,1431,黃清原,無黨籍,4,王靜亞,無黨籍,160,吳忠錚,無黨籍,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1224,121,9,4,15,73,46,7,618,80,140,1,58,7,10,136,12,16,0,0,0,0
臺北市,北投區,中心里,63000120027,朱立倫/王如玄,1187,蔡英文/陳建仁,1969,宋楚瑜/徐欣瑩,360,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1447,吳思瑤,民主進步黨,1811,黃清原,無黨籍,5,王靜亞,無黨籍,222,吳忠錚,無黨籍,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1504,182,6,2,24,85,113,10,884,81,224,0,135,8,7,231,8,34,0,0,0,0
臺北市,北投區,八仙里,63000120018,朱立倫/王如玄,1035,蔡英文/陳建仁,1823,宋楚瑜/徐欣瑩,297,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1276,吳思瑤,民主進步黨,1685,黃清原,無黨籍,3,王靜亞,無黨籍,162,吳忠錚,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1436,150,3,5,11,71,57,10,816,54,195,2,101,8,15,187,8,19,0,0,0,0
臺北市,北投區,吉利里,63000120013,朱立倫/王如玄,1505,蔡英文/陳建仁,2028,宋楚瑜/徐欣瑩,462,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1863,吳思瑤,民主進步黨,1808,黃清原,無黨籍,4,王靜亞,無黨籍,268,吳忠錚,無黨籍,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1508,235,9,6,34,100,101,19,1195,70,298,1,115,8,3,251,9,35,0,0,0,0
臺北市,北投區,吉慶里,63000120014,朱立倫/王如玄,932,蔡英文/陳建仁,1863,宋楚瑜/徐欣瑩,287,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1229,吳思瑤,民主進步黨,1677,黃清原,無黨籍,4,王靜亞,無黨籍,159,吳忠錚,無黨籍,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1431,142,10,7,13,70,50,7,772,63,233,3,82,6,18,161,3,19,0,0,0,0
臺北市,北投區,大同里,63000120024,朱立倫/王如玄,1002,蔡英文/陳建仁,2167,宋楚瑜/徐欣瑩,348,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1292,吳思瑤,民主進步黨,1984,黃清原,無黨籍,8,王靜亞,無黨籍,208,吳忠錚,無黨籍,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1692,188,11,8,21,83,50,11,816,90,210,4,109,3,16,147,13,26,0,0,0,0
臺北市,北投區,大屯里,63000120041,朱立倫/王如玄,147,蔡英文/陳建仁,468,宋楚瑜/徐欣瑩,55,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,191,吳思瑤,民主進步黨,437,黃清原,無黨籍,0,王靜亞,無黨籍,35,吳忠錚,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,396,32,2,4,5,21,8,0,106,14,34,1,9,1,4,21,2,2,0,0,0,0
臺北市,北投區,奇岩里,63000120020,朱立倫/王如玄,1968,蔡英文/陳建仁,3181,宋楚瑜/徐欣瑩,576,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,2432,吳思瑤,民主進步黨,2946,黃清原,無黨籍,15,王靜亞,無黨籍,283,吳忠錚,無黨籍,16,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,2420,271,14,5,28,136,153,29,1549,138,372,3,177,17,16,344,16,48,0,0,0,0
臺北市,北投區,尊賢里,63000120015,朱立倫/王如玄,809,蔡英文/陳建仁,1692,宋楚瑜/徐欣瑩,271,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1052,吳思瑤,民主進步黨,1540,黃清原,無黨籍,4,王靜亞,無黨籍,158,吳忠錚,無黨籍,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1309,135,10,4,16,57,53,12,654,79,184,0,95,6,6,119,7,23,0,0,0,0
臺北市,北投區,建民里,63000120001,朱立倫/王如玄,827,蔡英文/陳建仁,1507,宋楚瑜/徐欣瑩,251,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1030,吳思瑤,民主進步黨,1416,黃清原,無黨籍,5,王靜亞,無黨籍,109,吳忠錚,無黨籍,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1170,124,11,0,4,48,49,10,635,76,162,3,72,4,6,164,8,29,0,0,0,0
臺北市,北投區,振華里,63000120008,朱立倫/王如玄,1725,蔡英文/陳建仁,2311,宋楚瑜/徐欣瑩,488,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,2111,吳思瑤,民主進步黨,2094,黃清原,無黨籍,6,王靜亞,無黨籍,300,吳忠錚,無黨籍,12,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1747,240,10,6,22,102,108,23,1357,88,256,5,160,7,14,348,17,32,0,0,0,0
臺北市,北投區,文化里,63000120033,朱立倫/王如玄,1245,蔡英文/陳建仁,958,宋楚瑜/徐欣瑩,261,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1483,吳思瑤,民主進步黨,810,黃清原,無黨籍,4,王靜亞,無黨籍,149,吳忠錚,無黨籍,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,672,129,3,4,26,63,66,32,912,33,131,0,79,3,7,275,6,25,0,0,0,0
臺北市,北投區,文林里,63000120002,朱立倫/王如玄,794,蔡英文/陳建仁,1532,宋楚瑜/徐欣瑩,220,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,998,吳思瑤,民主進步黨,1396,黃清原,無黨籍,3,王靜亞,無黨籍,144,吳忠錚,無黨籍,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1213,123,4,0,20,54,43,5,647,44,158,2,89,7,4,100,5,17,0,0,0,0
臺北市,北投區,智仁里,63000120031,朱立倫/王如玄,1267,蔡英文/陳建仁,1944,宋楚瑜/徐欣瑩,358,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1552,吳思瑤,民主進步黨,1764,黃清原,無黨籍,8,王靜亞,無黨籍,202,吳忠錚,無黨籍,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1497,158,9,3,16,112,65,16,1031,51,207,4,113,14,14,216,15,21,0,0,0,0
臺北市,北投區,東華里,63000120012,朱立倫/王如玄,1069,蔡英文/陳建仁,1335,宋楚瑜/徐欣瑩,288,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1325,吳思瑤,民主進步黨,1176,黃清原,無黨籍,3,王靜亞,無黨籍,161,吳忠錚,無黨籍,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,977,136,6,2,21,74,69,13,849,59,147,2,87,3,10,198,10,28,0,0,0,0
臺北市,北投區,林泉里,63000120026,朱立倫/王如玄,800,蔡英文/陳建仁,841,宋楚瑜/徐欣瑩,206,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,927,吳思瑤,民主進步黨,806,黃清原,無黨籍,5,王靜亞,無黨籍,104,吳忠錚,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,635,106,8,1,19,43,32,13,615,38,108,1,56,4,8,144,6,17,0,0,0,0
臺北市,北投區,桃源里,63000120036,朱立倫/王如玄,1075,蔡英文/陳建仁,2111,宋楚瑜/徐欣瑩,369,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1402,吳思瑤,民主進步黨,1940,黃清原,無黨籍,10,王靜亞,無黨籍,194,吳忠錚,無黨籍,11,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1638,176,10,4,16,82,47,6,936,84,239,3,106,7,15,165,13,29,0,0,0,0
臺北市,北投區,榮光里,63000120005,朱立倫/王如玄,1502,蔡英文/陳建仁,2230,宋楚瑜/徐欣瑩,430,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1846,吳思瑤,民主進步黨,2035,黃清原,無黨籍,10,王靜亞,無黨籍,233,吳忠錚,無黨籍,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1777,191,8,5,30,100,96,24,1198,74,236,3,92,7,18,243,7,34,0,0,0,0
臺北市,北投區,榮華里,63000120006,朱立倫/王如玄,1680,蔡英文/陳建仁,2354,宋楚瑜/徐欣瑩,414,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,2127,吳思瑤,民主進步黨,2101,黃清原,無黨籍,8,王靜亞,無黨籍,186,吳忠錚,無黨籍,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1719,222,15,6,36,82,124,31,1229,86,308,4,183,5,7,358,8,39,0,0,0,0
臺北市,北投區,永和里,63000120009,朱立倫/王如玄,1787,蔡英文/陳建仁,2910,宋楚瑜/徐欣瑩,486,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,2241,吳思瑤,民主進步黨,2666,黃清原,無黨籍,9,王靜亞,無黨籍,253,吳忠錚,無黨籍,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,2254,299,7,4,22,89,161,20,1309,94,323,3,157,10,14,383,12,40,0,0,0,0
臺北市,北投區,永明里,63000120011,朱立倫/王如玄,1046,蔡英文/陳建仁,1488,宋楚瑜/徐欣瑩,305,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1319,吳思瑤,民主進步黨,1349,黃清原,無黨籍,2,王靜亞,無黨籍,170,吳忠錚,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1141,158,17,1,18,73,65,12,828,52,180,1,79,1,7,187,7,19,0,0,0,0
臺北市,北投區,永欣里,63000120010,朱立倫/王如玄,1812,蔡英文/陳建仁,2228,宋楚瑜/徐欣瑩,418,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,2216,吳思瑤,民主進步黨,2007,黃清原,無黨籍,11,王靜亞,無黨籍,196,吳忠錚,無黨籍,8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1600,225,6,4,28,76,128,23,1292,87,305,2,180,11,12,466,4,47,0,0,0,0
臺北市,北投區,泉源里,63000120039,朱立倫/王如玄,374,蔡英文/陳建仁,857,宋楚瑜/徐欣瑩,125,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,492,吳思瑤,民主進步黨,786,黃清原,無黨籍,6,王靜亞,無黨籍,69,吳忠錚,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,676,62,6,2,4,35,15,8,315,32,69,3,35,5,6,46,5,12,0,0,0,0
臺北市,北投區,洲美里,63000120019,朱立倫/王如玄,235,蔡英文/陳建仁,922,宋楚瑜/徐欣瑩,99,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,349,吳思瑤,民主進步黨,847,黃清原,無黨籍,3,王靜亞,無黨籍,44,吳忠錚,無黨籍,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,757,65,1,4,3,11,15,3,193,27,82,1,19,5,20,25,3,13,0,0,0,0
臺北市,北投區,清江里,63000120021,朱立倫/王如玄,1609,蔡英文/陳建仁,2971,宋楚瑜/徐欣瑩,503,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,2052,吳思瑤,民主進步黨,2744,黃清原,無黨籍,10,王靜亞,無黨籍,266,吳忠錚,無黨籍,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,2374,268,13,12,22,122,97,31,1329,107,258,6,125,6,21,224,13,33,0,0,0,0
臺北市,北投區,湖山里,63000120040,朱立倫/王如玄,302,蔡英文/陳建仁,630,宋楚瑜/徐欣瑩,115,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,427,吳思瑤,民主進步黨,578,黃清原,無黨籍,1,王靜亞,無黨籍,29,吳忠錚,無黨籍,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,498,67,4,1,5,11,18,28,242,31,40,3,21,0,7,49,2,8,0,0,0,0
臺北市,北投區,湖田里,63000120042,朱立倫/王如玄,149,蔡英文/陳建仁,345,宋楚瑜/徐欣瑩,68,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,216,吳思瑤,民主進步黨,299,黃清原,無黨籍,1,王靜亞,無黨籍,41,吳忠錚,無黨籍,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,251,40,0,1,2,20,5,5,136,20,36,3,10,3,3,17,0,6,0,0,0,0
臺北市,北投區,溫泉里,63000120025,朱立倫/王如玄,1307,蔡英文/陳建仁,2251,宋楚瑜/徐欣瑩,407,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1623,吳思瑤,民主進步黨,2097,黃清原,無黨籍,5,王靜亞,無黨籍,193,吳忠錚,無黨籍,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1719,210,10,10,25,98,66,21,1077,94,244,2,104,7,12,194,18,53,0,0,0,0
臺北市,北投區,石牌里,63000120003,朱立倫/王如玄,1012,蔡英文/陳建仁,1908,宋楚瑜/徐欣瑩,329,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1261,吳思瑤,民主進步黨,1759,黃清原,無黨籍,4,王靜亞,無黨籍,209,吳忠錚,無黨籍,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1496,180,3,5,16,73,65,13,810,59,205,7,110,8,10,164,8,23,0,0,0,0
臺北市,北投區,福興里,63000120004,朱立倫/王如玄,1371,蔡英文/陳建仁,2323,宋楚瑜/徐欣瑩,433,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1758,吳思瑤,民主進步黨,2100,黃清原,無黨籍,4,王靜亞,無黨籍,231,吳忠錚,無黨籍,13,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1807,215,8,11,39,101,91,16,1102,67,238,2,112,5,23,229,10,33,0,0,0,0
臺北市,北投區,秀山里,63000120032,朱立倫/王如玄,744,蔡英文/陳建仁,1039,宋楚瑜/徐欣瑩,212,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,974,吳思瑤,民主進步黨,913,黃清原,無黨籍,3,王靜亞,無黨籍,105,吳忠錚,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,828,96,9,7,13,64,48,13,581,39,88,3,52,3,7,118,6,12,0,0,0,0
臺北市,北投區,稻香里,63000120035,朱立倫/王如玄,1040,蔡英文/陳建仁,1522,宋楚瑜/徐欣瑩,312,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1297,吳思瑤,民主進步黨,1428,黃清原,無黨籍,0,王靜亞,無黨籍,124,吳忠錚,無黨籍,8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1159,184,1,6,10,50,37,15,870,52,194,3,66,7,9,169,11,28,0,0,0,0
臺北市,北投區,立賢里,63000120016,朱立倫/王如玄,964,蔡英文/陳建仁,1829,宋楚瑜/徐欣瑩,318,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1267,吳思瑤,民主進步黨,1660,黃清原,無黨籍,11,王靜亞,無黨籍,161,吳忠錚,無黨籍,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1404,165,6,6,15,57,71,8,777,66,199,1,110,4,9,178,8,29,0,0,0,0
臺北市,北投區,立農里,63000120017,朱立倫/王如玄,1719,蔡英文/陳建仁,3040,宋楚瑜/徐欣瑩,513,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,2183,吳思瑤,民主進步黨,2790,黃清原,無黨籍,12,王靜亞,無黨籍,269,吳忠錚,無黨籍,10,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,2380,247,15,7,37,112,111,16,1339,96,368,4,168,5,19,309,11,42,0,0,0,0
臺北市,北投區,裕民里,63000120007,朱立倫/王如玄,1609,蔡英文/陳建仁,2414,宋楚瑜/徐欣瑩,481,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,2016,吳思瑤,民主進步黨,2165,黃清原,無黨籍,9,王靜亞,無黨籍,288,吳忠錚,無黨籍,11,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1852,263,6,3,26,97,127,18,1232,85,263,1,162,6,9,289,10,40,0,0,0,0
臺北市,北投區,豐年里,63000120034,朱立倫/王如玄,938,蔡英文/陳建仁,1478,宋楚瑜/徐欣瑩,293,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1133,吳思瑤,民主進步黨,1350,黃清原,無黨籍,6,王靜亞,無黨籍,177,吳忠錚,無黨籍,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1171,148,6,5,6,81,36,15,796,46,160,3,46,5,9,121,7,21,0,0,0,0
臺北市,北投區,長安里,63000120023,朱立倫/王如玄,1081,蔡英文/陳建仁,1952,宋楚瑜/徐欣瑩,332,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1377,吳思瑤,民主進步黨,1781,黃清原,無黨籍,6,王靜亞,無黨籍,194,吳忠錚,無黨籍,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1516,156,9,3,18,80,57,19,895,68,219,3,101,6,12,168,9,23,0,0,0,0
臺北市,北投區,開明里,63000120029,朱立倫/王如玄,1476,蔡英文/陳建仁,2032,宋楚瑜/徐欣瑩,396,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,1812,吳思瑤,民主進步黨,1833,黃清原,無黨籍,7,王靜亞,無黨籍,229,吳忠錚,無黨籍,10,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1563,196,13,3,32,100,78,25,1157,79,211,3,126,4,8,271,12,32,0,0,0,0
臺北市,北投區,關渡里,63000120038,朱立倫/王如玄,2137,蔡英文/陳建仁,3759,宋楚瑜/徐欣瑩,654,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,丁守中,中國國民黨,2738,吳思瑤,民主進步黨,3342,黃清原,無黨籍,15,王靜亞,無黨籍,341,吳忠錚,無黨籍,15,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,2924,370,19,8,32,139,127,22,1698,120,424,7,163,7,18,329,22,38,0,0,0,0
臺北市,南港區,三重里,63000090004,朱立倫/王如玄,1259,蔡英文/陳建仁,1776,宋楚瑜/徐欣瑩,431,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,何偉,無黨籍,24,陳尚志,無黨籍,150,黃珊珊,親民黨,1374,李岳峰,無黨籍,3,陳兆銘,無黨籍,3,李彥秀,中國國民黨,1460,蕭亞譚,無黨籍,214,林少馳,無黨籍,180,,,0,,,0,,,0,,,0,0,0,0,0,1351,250,12,7,16,53,96,17,968,71,205,4,110,8,8,256,12,33,0,0,0,0
臺北市,南港區,中南里,63000090002,朱立倫/王如玄,673,蔡英文/陳建仁,1194,宋楚瑜/徐欣瑩,248,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,何偉,無黨籍,31,陳尚志,無黨籍,77,黃珊珊,親民黨,788,李岳峰,無黨籍,5,陳兆銘,無黨籍,6,李彥秀,中國國民黨,955,蕭亞譚,無黨籍,114,林少馳,無黨籍,114,,,0,,,0,,,0,,,0,0,0,0,0,967,132,10,8,6,36,27,4,556,48,127,3,38,5,8,108,4,11,0,0,0,0
臺北市,南港區,中研里,63000090017,朱立倫/王如玄,1943,蔡英文/陳建仁,2849,宋楚瑜/徐欣瑩,615,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,何偉,無黨籍,44,陳尚志,無黨籍,293,黃珊珊,親民黨,1960,李岳峰,無黨籍,8,陳兆銘,無黨籍,18,李彥秀,中國國民黨,2435,蕭亞譚,無黨籍,255,林少馳,無黨籍,311,,,0,,,0,,,0,,,0,0,0,0,0,2006,291,22,8,29,103,122,33,1502,101,479,7,210,13,17,295,12,56,0,0,0,0
臺北市,南港區,九如里,63000090018,朱立倫/王如玄,1504,蔡英文/陳建仁,1687,宋楚瑜/徐欣瑩,438,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,何偉,無黨籍,22,陳尚志,無黨籍,141,黃珊珊,親民黨,1138,李岳峰,無黨籍,2,陳兆銘,無黨籍,4,李彥秀,中國國民黨,1894,蕭亞譚,無黨籍,153,林少馳,無黨籍,197,,,0,,,0,,,0,,,0,0,0,0,0,1207,240,10,8,23,45,76,23,1238,72,218,7,112,5,12,281,5,32,0,0,0,0
臺北市,南港區,仁福里,63000090019,朱立倫/王如玄,1394,蔡英文/陳建仁,1399,宋楚瑜/徐欣瑩,437,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,何偉,無黨籍,27,陳尚志,無黨籍,112,黃珊珊,親民黨,1140,李岳峰,無黨籍,5,陳兆銘,無黨籍,9,李彥秀,中國國民黨,1546,蕭亞譚,無黨籍,133,林少馳,無黨籍,165,,,0,,,0,,,0,,,0,0,0,0,0,1003,265,6,4,29,50,80,33,997,54,202,3,86,8,7,357,8,30,0,0,0,0
臺北市,南港區,南港里,63000090001,朱立倫/王如玄,1143,蔡英文/陳建仁,1789,宋楚瑜/徐欣瑩,362,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,何偉,無黨籍,26,陳尚志,無黨籍,133,黃珊珊,親民黨,1214,李岳峰,無黨籍,4,陳兆銘,無黨籍,11,李彥秀,中國國民黨,1454,蕭亞譚,無黨籍,195,林少馳,無黨籍,203,,,0,,,0,,,0,,,0,0,0,0,0,1349,203,7,6,20,39,58,12,918,66,247,5,102,3,11,201,10,27,0,0,0,0
臺北市,南港區,合成里,63000090010,朱立倫/王如玄,1367,蔡英文/陳建仁,2260,宋楚瑜/徐欣瑩,422,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,何偉,無黨籍,34,陳尚志,無黨籍,187,黃珊珊,親民黨,1513,李岳峰,無黨籍,5,陳兆銘,無黨籍,12,李彥秀,中國國民黨,1670,蕭亞譚,無黨籍,298,林少馳,無黨籍,253,,,0,,,0,,,0,,,0,0,0,0,0,1752,230,7,6,18,72,71,8,1151,87,225,10,107,9,12,236,8,40,0,0,0,0
臺北市,南港區,成福里,63000090011,朱立倫/王如玄,1800,蔡英文/陳建仁,2155,宋楚瑜/徐欣瑩,582,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,何偉,無黨籍,46,陳尚志,無黨籍,183,黃珊珊,親民黨,1624,李岳峰,無黨籍,2,陳兆銘,無黨籍,15,李彥秀,中國國民黨,2114,蕭亞譚,無黨籍,241,林少馳,無黨籍,230,,,0,,,0,,,0,,,0,0,0,0,0,1604,311,16,10,35,64,86,37,1436,92,267,3,144,3,12,350,14,40,0,0,0,0
臺北市,南港區,新光里,63000090006,朱立倫/王如玄,930,蔡英文/陳建仁,1097,宋楚瑜/徐欣瑩,250,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,何偉,無黨籍,21,陳尚志,無黨籍,112,黃珊珊,親民黨,735,李岳峰,無黨籍,1,陳兆銘,無黨籍,5,李彥秀,中國國民黨,1116,蕭亞譚,無黨籍,126,林少馳,無黨籍,113,,,0,,,0,,,0,,,0,0,0,0,0,828,159,8,4,10,37,35,14,752,30,131,5,58,4,4,150,9,21,0,0,0,0
